Frame Number,X,Y,Z,velocity,snr,target_id
202,-1.4696968,1.0960737,-0.018334694,-0.13916,5.52,5
202,-4.4949207,3.2143712,1.0627563,0.27832,5.64,254
202,-4.1148853,3.6883883,1.0627563,0.27832,6.3599997,254
202,-4.7149506,5.061151,-1.1873641,0.27832,5.52,254
202,-4.7106814,5.0565686,-1.5453932,1.11328,5.52,254
202,-1.3292999,1.3171215,-0.76921624,-0.20888,5.7599998,5
202,-4.5005035,5.2360134,-1.8367121,1.1830001,5.12,254
202,-1.1699765,1.5714004,0.05879118,-0.13916,5.8799996,5
202,-3.292134,4.1554017,1.4672228,-0.13916,21.119999,12
202,-3.250416,4.188115,1.4672228,-0.13916,25.0,12
202,-3.1660097,4.252281,1.4672228,-0.13916,29.76,12
202,-3.1233292,4.283728,1.4672228,-0.13916,34.76,12
202,-3.0449178,4.265134,1.4503522,-0.13916,20.76,12
202,-3.0803366,4.314747,1.4672228,-0.13916,39.52,12
202,-2.9590113,4.3251753,1.4503522,-0.13916,23.64,12
202,-3.0241659,4.4204116,1.2540473,-0.13916,42.36,12
202,-3.1516373,4.810423,0.17257912,0.27832,12.639999,12
202,-2.9156125,4.3545485,1.4503522,-0.13916,26.24,12
202,-2.935159,4.4800067,1.2540473,-0.13916,42.0,12
202,-3.0971696,4.832015,0.4024162,0.27832,11.88,12
202,-2.871922,4.3834867,1.4503522,-0.13916,27.88,12
202,-2.8902128,4.5091333,1.2540473,-0.13916,38.0,12
202,-3.0404203,4.4441705,2.02681,-0.27832,10.76,12
202,-2.8279443,4.411986,1.4503522,-0.13916,27.88,12
202,-2.8449779,4.53781,1.2540473,-0.13916,31.64,12
202,-2.950935,4.504086,2.02681,-0.27832,9.5199995,12
202,-2.986863,4.982842,-0.29071632,-0.20888,14.5199995,255
202,-2.7672691,4.5135303,1.2396278,-0.13916,25.76,12
202,-2.7994583,4.5660324,1.2540473,-0.13916,24.76,12
202,-2.9057472,4.5333695,2.02681,-0.27832,8.12,12
202,-2.936886,5.012461,-0.29071632,-0.20888,16.359999,255
202,-2.7219958,4.540977,1.2396278,-0.13916,22.0,12
202,-2.7536585,4.593798,1.2540473,-0.13916,18.76,12
202,-2.8866155,5.041579,-0.29071632,-0.27832,17.64,255
202,0.64716864,0.36267635,1.3237995,-0.27832,8.12,254
202,-2.600038,4.541061,1.2252083,-0.13916,11.759999,12
202,-2.6306381,4.5945053,1.2396278,-0.13916,17.64,12
202,-2.714889,4.7416525,1.0508109,-0.13916,25.119999,12
202,-2.8360562,5.0701923,-0.29071632,-0.34804,17.88,255
202,-0.7213785,1.0544361,-0.81889164,-0.34804,8.88,5
202,-2.5544982,4.566834,1.2252083,-0.13916,12.12,12
202,-2.5845623,4.620581,1.2396278,-0.13916,13.36,12
202,-2.777412,5.084018,-0.52280104,-0.34804,16.88,255
202,-0.7107983,1.0615971,-0.81889164,-0.34804,9.36,5
202,-2.508703,4.5921497,1.2252083,-0.13916,11.759999,12
202,-2.5382283,4.6461954,1.2396278,-0.13916,10.0,12
202,-2.7264338,5.111538,-0.52280104,-0.34804,14.88,255
202,-0.6894256,1.0755998,-0.81889164,-0.34804,9.5199995,5
202,-2.4626567,4.6170073,1.2252083,-0.13916,10.88,12
202,-2.49164,4.671345,1.2396278,-0.13916,7.3599997,12
202,-2.6751828,5.138546,-0.52280104,-0.34804,12.639999,255
202,-1.428005,2.8822455,0.22553073,-3.5487201,6.52,9
202,-2.4163644,4.6414022,1.2252083,-0.13916,9.24,12
202,-2.5718837,5.1910186,-0.52280104,-0.34804,10.5199995,255
202,-0.60879165,1.1984893,-0.35759905,-0.13916,8.0,5
202,-1.4019153,2.9021857,0.096720494,-3.5487201,7.24,9
202,-2.323059,4.688798,1.2252083,-0.13916,7.64,10
202,-2.5198457,5.2164774,-0.52280104,-0.34804,8.76,255
202,-2.8225002,5.556476,-1.6579126,0.27832,9.5199995,255
202,-1.372824,2.9160593,0.096720494,-3.5487201,7.8799996,9
202,-2.2760558,4.711794,1.2252083,-0.13916,5.8799996,10
202,-2.7667952,5.5844226,-1.6579126,0.27832,9.5199995,255
202,-0.97522044,2.126419,-0.02339461,-0.27832,5.24,9
202,-1.3435951,2.9296415,0.096720494,-3.5487201,8.5199995,9
202,-2.654561,5.638638,-1.6579126,0.27832,9.0,255
202,-0.9539079,2.1360648,-0.02339461,-0.27832,6.12,9
202,-1.314232,2.9429307,0.096720494,-2.50488,9.24,9
202,-2.0706902,4.5150356,0.9552956,-0.27832,7.7599998,10
202,-2.5980425,5.6649013,-1.6579126,0.27832,8.24,255
202,-0.9324999,2.1454968,-0.02339461,-0.27832,7.0,9
202,-1.2847375,2.9559257,0.096720494,-2.50488,10.12,9
202,-1.9799814,4.555544,0.9552956,-0.27832,8.12,10
202,-2.5412648,5.6905975,-1.6579126,0.27832,7.24,255
202,-0.9109987,2.1547146,-0.02339461,-0.27832,8.0,9
202,-1.2551146,2.968625,0.096720494,-2.50488,10.639999,9
202,-1.9476571,4.6066422,0.7558955,-0.27832,8.12,10
202,-0.8894063,2.1637166,-0.02339461,0.34804,9.0,9
202,-1.225366,2.9810276,0.096720494,-2.50488,10.639999,9
202,-1.4164255,3.4458303,-0.18643479,0.6958,8.36,9
202,-1.901494,4.6258883,0.7558955,-0.27832,7.7599998,10
202,-0.487829,1.1867733,-0.34133872,-0.13916,12.759999,0
202,-0.8459571,2.1810708,-0.02339461,0.34804,9.5199995,9
202,-1.1655045,3.004937,0.096720494,-2.50488,10.12,9
202,-1.381897,3.4598222,-0.18643479,0.6958,9.0,9
202,-1.8551409,4.6446714,0.7558955,-0.27832,7.0,10
202,-0.82410437,2.1894212,-0.02339461,0.34804,9.5199995,9
202,-1.1353972,3.0164416,0.096720494,0.13916,9.24,9
202,-1.3124287,3.4867663,-0.18643479,0.6958,9.24,9
202,-1.8086023,4.6629906,0.7558955,-0.27832,6.0,10
202,-0.8021693,2.1975527,-0.02339461,0.34804,8.639999,9
202,-1.2774961,3.499716,-0.18643479,0.6958,8.88,9
202,-1.7618825,4.680843,0.7558955,-0.27832,5.12,10
202,-0.78015405,2.2054644,-0.02339461,0.34804,7.3599997,9
202,-1.2424356,3.5123158,-0.18643479,0.6958,8.12,9
202,-1.2619852,3.5675817,0.2653282,4.10536,6.8799996,9
202,-0.75806075,2.2131555,-0.02339461,0.34804,6.0,9
202,-1.2072508,3.5245643,-0.18643479,0.6958,7.12,9
202,-1.2262467,3.5800228,0.2653282,4.10536,7.7599998,9
202,-1.1719455,3.5364604,-0.18643479,0.20888,6.12,9
202,-1.1903859,3.592106,0.2653282,2.43544,8.5199995,9
202,-1.1365229,3.5480027,-0.18643479,0.20888,5.12,9
202,-1.154406,3.60383,0.2653282,2.43544,8.639999,9
202,-1.1205515,3.6224387,0.113787934,2.43544,8.0,9
202,-1.0842717,3.633463,0.113787934,2.43544,7.0,9
202,-1.0478835,3.6441238,0.113787934,2.43544,5.8799996,9
202,-0.21993159,0.8267435,-0.22758056,-0.34804,8.24,0
202,-0.23564541,0.88581324,-0.24384092,-0.27832,35.76,0
202,-0.20923242,0.8194205,-0.26160926,-0.34804,9.76,0
202,-0.22677565,0.88812536,-0.24384092,-0.27832,43.12,0
202,-0.20102787,0.8214718,-0.26160926,-0.34804,11.5199995,0
202,-0.20896895,0.89248294,-0.24384092,-0.27832,52.12,0
202,-0.57643986,2.46191,0.050576627,0.34804,6.12,9
202,-0.5909452,2.5238605,-0.025922067,0.13916,12.5199995,9
202,-0.19280323,0.82344097,-0.26160926,-0.34804,13.24,0
202,-0.20003383,0.894528,-0.24384092,-0.27832,62.359997,0
202,-0.21337295,0.9541789,-0.2601013,0.34804,105.24,0
202,-0.5517924,2.4675512,0.050576627,0.34804,7.64,9
202,-0.56567746,2.5296435,-0.025922067,0.13916,15.88,9
202,-0.5794798,2.5913663,-0.026554558,0.20888,16.119999,9
202,-0.18455933,0.8253278,-0.26160926,-0.34804,14.759999,0
202,-0.19774587,0.8842965,-0.28030092,-0.27832,72.64,0
202,-0.20382065,0.956265,-0.2601013,0.13916,126.0,0
202,-0.52708966,2.4729457,0.050576627,0.34804,9.76,9
202,-0.5403532,2.535174,-0.025922067,0.13916,21.119999,9
202,-0.5535376,2.5970314,-0.026554558,0.20888,21.88,9
202,-0.17629696,0.82713217,-0.26160926,-0.34804,15.5199995,0
202,-0.18002155,0.8880743,-0.28030092,-0.27832,80.0,0
202,-0.19424795,0.95825535,-0.2601013,0.13916,152.23999,0
202,-0.5024096,2.4784646,-0.025289578,0.34804,12.759999,9
202,-0.5149748,2.5404506,-0.025922067,0.13916,29.24,9
202,-0.52754,2.6024368,-0.026554558,0.20888,30.64,9
202,-0.15972017,0.83049244,-0.26160926,-0.34804,15.0,0
202,-0.17113197,0.88983005,-0.28030092,-0.27832,81.36,0
202,-0.18465586,0.9601498,-0.2601013,0.13916,183.76,0
202,-0.4776003,2.4833646,-0.025289578,0.34804,16.76,9
202,-0.489545,2.545473,-0.025922067,0.13916,43.36,9
202,-0.50148976,2.607582,-0.026554558,0.20888,44.879997,9
202,-0.15140739,0.83204806,-0.26160926,-0.34804,13.24,0
202,-0.16222526,0.89149684,-0.28030092,-0.27832,75.36,0
203,-1.0696062,0.41584113,-0.35499364,-0.20888,10.5199995,5
203,-1.515134,0.7711549,-0.15342268,-0.27832,14.36,5
203,-1.0566515,0.44773737,-0.35499364,-0.20888,11.24,5
203,-1.042746,0.47923064,-0.35499364,-0.20888,12.0,5
203,-1.029264,0.5368881,-0.30881804,-0.20888,12.639999,5
203,-1.018321,0.55736476,-0.30881804,-0.20888,13.36,5
203,-1.0722448,0.46704665,-0.48074824,-0.13916,5.8799996,5
203,-2.943533,1.8487135,0.10430936,0.27832,9.36,255
203,-1.0069709,0.57761836,-0.30881804,-0.20888,13.88,5
203,-1.0577531,0.49899894,-0.48074824,-0.13916,5.52,5
203,-1.4305778,0.9185633,-0.15342268,-0.27832,14.12,5
203,-2.9248989,1.8780558,0.10430936,0.27832,10.0,255
203,-0.99521786,0.5976409,-0.30881804,-0.20888,14.24,5
203,-1.0475622,0.5200528,-0.48074824,-0.13916,5.12,5
203,-1.4119214,0.94698936,-0.15342268,-0.27832,13.88,5
203,-2.886755,1.9361745,0.10430936,0.27832,10.76,255
203,-0.9830668,0.61742437,-0.30881804,-0.20888,14.5199995,5
203,-1.4023812,0.961061,-0.15342268,-0.27832,13.639999,5
203,-2.847457,1.9935185,0.10430936,0.27832,11.5199995,255
203,-2.8992476,2.0297775,0.10620657,-0.13916,6.8799996,255
203,-0.9735894,0.6529958,-0.26214835,-0.20888,14.639999,5
203,-1.3828808,0.9889145,-0.15342268,-0.27832,13.36,5
203,-2.8081431,2.0508854,-0.034774423,0.27832,12.24,255
203,-2.8580751,2.0873525,0.10620657,-0.13916,7.3599997,255
203,-4.6092653,3.226969,0.8503777,0.41748002,5.12,254
203,-0.96033573,0.6723357,-0.26214835,-0.20888,14.5199995,5
203,-2.7874942,2.0788636,-0.034774423,0.27832,13.0,255
203,-2.837059,2.1158283,0.10620657,-0.13916,7.8799996,255
203,-4.5438085,3.3185027,0.8503777,0.41748002,5.24,254
203,-2.7453623,2.1341944,-0.034774423,0.27832,13.639999,255
203,-2.7941778,2.1721427,0.10620657,-0.13916,8.36,255
203,-4.500008,3.426584,0.62469345,0.41748002,5.52,254
203,0.75012517,0.30030245,-0.7086737,-0.34804,23.119999,254
203,-3.8771203,4.1618023,0.17068939,-0.20888,8.24,12
203,-2.3601563,2.6372895,0.10620657,-0.13916,10.76,255
203,-2.2919786,2.6132283,0.10430936,0.27832,16.88,255
203,-4.7335606,5.5071588,-0.36339852,-0.83496004,6.3599997,254
203,-3.52971,4.19062,1.2828865,0.27832,7.12,12
203,-2.2370262,2.8236222,0.10810378,-0.34804,9.0,10
203,-4.362254,5.858962,-0.6591917,2.22656,5.3599997,254
203,-2.9943323,4.5703244,1.0508109,0.27832,8.0,12
203,-2.823431,4.6051326,1.0388656,0.20888,10.639999,12
203,-1.5485562,2.6429617,0.46295932,2.36572,5.8799996,9
203,-1.4953908,2.673402,0.46295932,2.36572,6.52,9
203,-2.653165,4.633849,1.0269203,-0.13916,8.12,12
203,-1.4762837,2.702319,0.34009317,0.48720002,6.8799996,9
203,-1.449187,2.7169464,0.34009317,0.48720002,6.52,9
203,-1.4219456,2.7313023,0.34009317,0.48720002,5.64,9
203,-1.2089363,2.5679405,0.19900489,-0.20888,5.0,9
203,-1.1831969,2.5799012,0.19900489,-0.13916,5.3599997,9
203,-1.5195296,3.313258,0.4025845,0.41748002,6.12,10
203,-1.4863217,3.3282871,0.4025845,0.41748002,7.0,10
203,-1.452965,3.342984,0.4025845,0.41748002,7.8799996,10
203,-1.4194632,3.357346,0.4025845,0.34804,8.36,10
203,-0.45206642,1.0692376,-0.30881804,0.48720002,21.119999,0
203,-1.3858193,3.3713727,0.4025845,0.34804,8.36,10
203,-1.6875019,4.1052957,0.6708278,0.13916,24.519999,10
203,-1.7112788,4.163139,0.6802798,0.13916,15.759999,10
203,-1.3520368,3.385062,0.4025845,0.34804,7.64,10
203,-1.6463654,4.121965,0.6708278,0.13916,26.0,10
203,-1.6695626,4.180043,0.6802798,0.13916,16.52,10
203,-1.2664871,3.364712,0.25207403,0.62636,6.7599998,9
203,-1.3181193,3.398413,0.4025845,0.34804,6.52,10
203,-1.5824487,4.0799146,0.6613758,-0.13916,12.759999,10
203,-1.6050642,4.138222,0.6708278,0.13916,26.119999,10
203,-1.6276793,4.19653,0.6802798,0.13916,16.52,10
203,-1.2327772,3.3772085,0.25207403,0.62636,6.8799996,9
203,-1.2840697,3.411424,0.4025845,0.34804,5.3599997,10
203,-1.5415709,4.095535,0.6613758,-0.13916,12.24,10
203,-1.5636021,4.154066,0.6708278,-0.20888,24.76,10
203,-1.5856333,4.2125964,0.6802798,0.20888,16.0,10
203,-1.1989442,3.389367,0.25207403,0.62636,6.8799996,9
203,-1.5005392,4.1107454,0.6613758,-0.13916,11.36,10
203,-1.5219841,4.169494,0.6708278,-0.20888,22.24,10
203,-1.5434288,4.228242,0.6802798,0.20888,14.88,10
203,-1.164991,3.401187,0.25207403,0.62636,6.64,9
203,-1.4593575,4.125545,0.6613758,-0.13916,10.12,10
203,-1.4802138,4.184505,0.6708278,-0.20888,19.359999,10
203,-1.1309215,3.4126666,0.25207403,0.55664,6.24,9
203,-1.3765602,4.1539054,0.6613758,-0.20888,8.76,10
203,-1.3962332,4.2132707,0.6708278,-0.20888,16.52,10
203,-1.0967388,3.423805,0.25207403,0.55664,5.7599998,9
203,-1.3540313,4.227022,0.6708278,-0.20888,14.0,255
203,-0.294858,0.92048925,-0.29899257,-0.27832,31.88,0
203,-0.96572435,3.1219246,0.36092362,0.34804,5.52,9
203,-1.0624465,3.434601,0.25207403,-0.27832,5.24,9
203,-0.93445736,3.1314256,0.36092362,0.34804,7.64,9
203,-0.34543687,1.1575807,-0.37368527,-0.13916,23.24,0
203,-0.7338258,2.5519552,-0.026554558,0.13916,7.64,9
203,-0.903097,3.1406133,0.36092362,0.34804,9.5199995,9
203,-0.333844,1.1609771,-0.37368527,-0.13916,26.24,0
203,-0.8716461,3.1494873,0.36092362,0.34804,10.24,9
203,-0.5180331,1.9473351,-0.18184677,-0.20888,6.12,0
203,-0.66638374,2.5049992,-0.025922067,0.13916,8.88,9
203,-0.8401083,3.158046,0.36092362,0.13916,9.639999,9
203,-0.31055924,1.1674213,-0.37368527,0.34804,29.76,0
203,-0.80848634,3.166289,0.36092362,0.20888,8.24,9
203,-0.06002625,0.12750368,0.21011584,-0.20888,9.0,255
203,-0.47898537,1.9573057,-0.18184677,-0.20888,5.7599998,0
203,-0.7767835,3.1742156,0.36092362,0.20888,6.8799996,9
203,-0.7945908,3.2469823,0.23437849,-0.34804,8.5199995,9
203,-0.45938867,1.9619975,-0.18184677,-0.20888,5.3599997,0
203,-0.74769753,3.1933322,0.22995462,0.34804,5.64,9
203,-0.76208174,3.2547655,0.23437849,-0.34804,11.0,9
203,-0.5518752,2.4679213,-0.025289578,0.13916,12.5199995,9
203,-0.72949654,3.2622235,0.23437849,-0.41748002,13.759999,9
203,-0.6968384,3.2693553,0.23437849,-0.41748002,16.52,9
203,-0.25491744,1.2575473,-0.34133872,-0.13916,12.759999,0
203,-0.6641105,3.2761602,0.23437849,-0.41748002,18.359999,9
203,-0.9362776,4.1869245,2.019805,-0.76552004,5.52,255
203,-0.6313163,3.2826374,0.23437849,-0.41748002,19.0,9
203,-0.9047808,4.0460744,2.4292142,-0.34804,5.64,254
203,-0.5996582,3.2953768,0.10051492,-0.41748002,18.359999,9
203,-0.56667495,3.3012087,0.10051492,-0.41748002,16.76,9
203,-0.53363514,3.30671,0.10051492,-0.41748002,14.88,9
203,-0.46739858,3.316721,0.10051492,-0.41748002,13.0,9
203,-0.31962943,2.4448218,-0.024657091,-0.13916,12.36,9
203,-0.43420857,3.321229,0.10051492,-0.41748002,11.24,9
203,-0.4009751,3.325405,0.10051492,-0.41748002,9.88,9
203,-0.6213272,6.884986,0.76350814,0.34804,6.64,255
203,-0.1680293,2.3964965,-0.0240246,0.41748002,5.3599997,9
203,-0.14405632,2.398057,-0.0240246,0.41748002,6.12,9
203,-0.120068945,2.3993776,-0.0240246,0.41748002,6.64,9
203,-0.095954314,2.3975785,-0.12007495,0.41748002,6.8799996,9
203,0.91685694,7.0129704,-0.3539275,4.0356402,6.0,255
203,0.80916226,5.74192,-1.7937337,-0.34804,5.64,255
203,0.84479886,4.6425295,-2.7017858,0.27832,6.24,255
203,0.970807,5.655511,-1.775042,0.27832,12.0,255
203,1.0273126,5.64552,-1.775042,0.27832,13.0,255
203,1.069443,5.5607524,-2.0030904,0.27832,13.88,255
203,1.1249961,5.5497804,-2.0030904,0.27832,14.12,255
203,0.96573156,4.318639,-2.0295355,0.27832,6.64,255
203,1.1509347,4.326472,-3.1961293,0.27832,9.88,255
203,1.4895048,6.660892,-2.111344,-4.31396,5.7599998,255
203,0.3029532,1.2938792,-0.4110686,0.34804,115.88,0
203,0.31587663,1.290785,-0.4110686,0.34804,134.87999,0
203,0.3287685,1.2875617,-0.4110686,0.34804,148.87999,0
203,0.32986632,1.2399985,-0.34133872,-0.13916,49.36,0
203,0.34162745,1.2842097,-0.4110686,0.34804,151.64,0
203,0.34224957,1.236638,-0.34133872,-0.13916,48.12,0
203,0.362405,1.260301,-0.46388057,0.34804,140.0,0
203,0.35459867,1.2331536,-0.34133872,-0.13916,45.36,0
203,0.37498966,1.2566141,-0.46388057,0.34804,118.36,0
203,0.36691225,1.2295461,-0.34133872,-0.13916,41.64,0
203,0.38753685,1.2528014,-0.46388057,0.34804,94.24,0
203,0.40515852,1.3097675,-0.48497364,0.34804,38.879997,0
203,0.37918913,1.2258155,-0.34133872,-0.13916,37.239998,0
204,-6.144679,3.2837875,-1.267798,-0.34804,7.52,254
204,-2.8612156,1.5660491,-1.0089798,3.06152,5.0,255
204,-4.6720576,2.7424383,1.268467,0.20888,6.8799996,254
204,-4.725168,2.7736135,1.2828865,-0.20888,6.3599997,254
204,-2.7802205,1.7076155,0.7639527,0.27832,6.64,255
204,-2.8293245,1.6229564,-1.0089798,3.06152,5.3599997,255
204,-4.616278,2.8353248,1.268467,0.20888,7.12,254
204,-4.6687546,2.8675559,1.2828865,-0.20888,6.52,254
204,-5.926073,3.9746745,-0.35707617,-2.5746,5.24,254
204,-2.1208956,1.4848493,-0.1295585,-0.13916,6.64,255
204,-2.1726449,1.5210792,-0.13271968,-0.13916,7.7599998,255
204,-2.6936934,1.7296004,0.7495331,0.27832,7.8799996,255
204,-2.7455146,1.7628746,0.7639527,0.27832,6.8799996,255
204,-2.7963016,1.6792144,-1.0089798,3.06152,5.8799996,255
204,-4.5586524,2.9270768,1.268467,0.20888,7.52,254
204,-4.610474,2.960351,1.2828865,-0.20888,6.7599998,254
204,-5.7480106,3.451753,-2.0740347,1.73964,6.3599997,254
204,-5.7861495,3.8808262,-1.267798,1.73964,7.24,254
204,-5.8454,4.092393,-0.35707617,-2.5746,5.52,254
204,-2.0907764,1.5269674,-0.1295585,-0.13916,6.7599998,255
204,-2.6585646,1.783125,0.7495331,0.27832,8.12,255
204,-2.7097101,1.8174288,0.7639527,0.27832,7.0,255
204,-2.7621605,1.7348008,-1.0089798,3.06152,6.24,255
204,-4.4480567,2.9833548,1.2540473,0.20888,5.12,254
204,-4.4992027,3.0176587,1.268467,0.20888,7.7599998,254
204,-4.5503483,3.0519626,1.2828865,-0.13916,6.8799996,254
204,-5.7073812,3.9957652,-1.267798,1.73964,7.0,254
204,-5.7623887,4.2084746,-0.35707617,-2.5746,5.7599998,254
204,-2.622373,1.8359361,0.7495331,0.27832,8.24,255
204,-2.6728222,1.8712559,0.7639527,0.27832,7.24,255
204,-2.7269142,1.7896936,-1.0089798,3.06152,6.7599998,255
204,-4.3875046,3.0717132,1.2540473,0.20888,5.3599997,254
204,-4.437954,3.1070333,1.268467,0.20888,8.12,254
204,-4.4884033,3.142353,1.2828865,-0.13916,7.12,254
204,-5.7200165,4.265887,-0.35707617,-2.5746,6.0,254
204,-2.6905775,1.8438703,-1.0089798,3.06152,7.12,255
204,-4.3251967,3.158843,1.2540473,0.20888,5.64,254
204,-4.37493,3.1951647,1.268467,0.20888,8.5199995,254
204,-4.4297385,3.3036203,1.0627563,-0.13916,7.24,254
204,-2.6531644,1.8973094,-1.0089798,3.06152,7.3599997,255
204,-4.34276,3.2387533,1.268467,0.20888,8.88,254
204,-2.5608828,1.9500142,-1.1386083,3.06152,7.8799996,255
204,-5.2718873,4.8214087,-0.07144381,-2.5746,6.64,254
204,-4.2768173,4.3232427,-0.79504627,-0.13916,5.3599997,254
204,-3.560849,3.9789696,1.0269203,0.34804,10.24,12
204,-3.5208821,4.0143785,1.0269203,0.34804,11.88,12
204,-3.4805632,4.0493855,1.0269203,0.34804,13.88,12
204,-3.3988848,4.1181827,1.0269203,0.34804,15.639999,12
204,-3.2221866,4.0671124,0.78421396,0.34804,7.7599998,12
204,-3.3575335,4.1519647,1.0269203,0.34804,16.64,12
204,-3.3965886,4.2002606,1.0388656,0.34804,20.359999,12
204,-3.181355,4.0991306,0.78421396,0.34804,8.88,12
204,-3.3158464,4.1853323,1.0269203,0.34804,16.24,12
204,-3.1402056,4.1307387,0.78421396,0.34804,10.12,10
204,-3.2314825,4.2508073,1.0269203,0.34804,15.24,12
204,-3.0613935,4.1117706,0.77476203,0.34804,10.36,10
204,-3.0987418,4.1619334,0.78421396,0.34804,11.24,10
204,-3.1888137,4.2829094,1.0269203,0.34804,13.12,12
204,-2.9785514,4.1721725,0.77476203,0.34804,11.639999,10
204,-3.0148892,4.223072,0.78421396,0.34804,12.12,10
204,-3.0672274,4.296384,0.5830326,-0.13916,5.12,12
204,-3.1239028,4.3757715,0.8125699,0.34804,10.5199995,12
204,-2.9366813,4.201749,0.77476203,0.34804,12.88,10
204,-2.9725082,4.2530093,0.78421396,0.34804,12.36,10
204,-3.0241106,4.326841,0.5830326,-0.13916,5.12,12
204,-3.0799894,4.406791,0.8125699,0.34804,8.24,12
204,-3.1516433,4.509312,0.83147377,-0.13916,46.12,12
204,-1.7481663,2.610935,0.34703666,0.27832,8.0,255
204,-2.8945174,4.230905,0.77476203,0.34804,14.0,10
204,-2.92983,4.2825212,0.78421396,0.34804,12.0,10
204,-3.035768,4.4373703,0.8125699,0.34804,6.52,10
204,-3.1468377,4.6998897,0.62469345,-0.13916,9.36,12
204,-1.72197,2.628286,0.34703666,0.27832,8.5199995,255
204,-2.8520646,4.259638,0.77476203,0.34804,14.5199995,10
204,-2.8868592,4.3116045,0.78421396,0.34804,10.88,10
204,-2.9912436,4.4675055,0.8125699,0.34804,5.12,10
204,-0.9892925,1.3013507,-0.830367,0.34804,5.12,5
204,-1.6956013,2.6453738,0.34703666,0.27832,9.12,255
204,-2.766307,4.3158236,0.77476203,0.34804,14.36,10
204,-2.8000555,4.3684754,0.78421396,0.34804,9.36,10
204,-0.9630694,1.3208749,-0.830367,0.34804,5.8799996,5
204,-1.6690634,2.6621974,0.34703666,0.27832,9.5199995,255
204,-2.7230115,4.3432703,0.77476203,0.34804,13.36,10
204,-2.7562315,4.3962574,0.78421396,0.34804,7.7599998,10
204,-2.971052,4.738901,0.61775,-0.13916,37.52,12
204,-0.9475859,1.5455517,0.2739948,-0.55664,6.7599998,5
204,-1.6423585,2.6787546,0.34703666,0.27832,9.76,255
204,-1.7849351,2.9113028,0.6567569,-0.48720002,5.8799996,255
204,-2.6467545,4.316966,0.76531005,0.55664,5.3599997,10
204,-2.6794434,4.370283,0.77476203,0.34804,11.759999,10
204,-2.712132,4.4235992,0.78421396,0.34804,6.24,10
204,-0.9212933,1.5723957,0.20127852,-0.55664,7.64,5
204,-1.5566767,2.6568213,0.34009317,0.27832,6.24,9
204,-1.5884584,2.7110639,0.34703666,0.27832,9.76,9
204,-2.603453,4.3432174,0.76531005,0.55664,5.0,10
204,-2.635607,4.396858,0.77476203,0.34804,9.88,10
204,-2.6817503,4.4738374,0.5760891,-0.27832,5.0,12
204,-0.90552354,1.5815299,0.20127852,-0.27832,8.24,5
204,-1.5612687,2.7268126,0.34703666,0.27832,9.5199995,9
204,-2.5915074,4.422994,0.77476203,0.34804,8.0,10
204,-0.61961454,0.90568817,-0.6283049,-0.20888,16.24,5
204,-0.8896633,1.5905058,0.20127852,-0.27832,8.88,5
204,-2.5025353,4.473936,0.77476203,0.34804,6.3599997,10
204,-0.873714,1.5993228,0.20127852,-0.27832,9.12,5
204,-2.4576716,4.4987373,0.77476203,0.34804,5.0,10
204,-0.85767734,1.6079798,0.20127852,-0.27832,8.76,5
204,-1.6476573,3.0890398,0.52912307,-0.13916,6.12,9
204,-0.84155494,1.6164759,0.20127852,-0.27832,7.8799996,5
204,-0.8119854,1.6388887,0.12824021,-0.27832,6.7599998,5
204,-1.9818548,3.9015508,0.6613758,-0.27832,5.7599998,10
204,-0.41428158,0.8361744,-0.16980955,-0.27832,6.52,5
204,-1.9427407,3.9211738,0.6613758,-0.27832,6.52,10
204,-0.4058993,0.8402754,-0.16980955,-0.27832,7.24,5
204,-1.3700784,2.9102273,0.22553073,-0.13916,19.119999,9
204,-1.9034325,3.9404051,0.6613758,-0.27832,7.0,10
204,-0.395128,0.8393041,-0.19772422,-0.27832,8.0,5
204,-1.340908,2.9237826,0.22553073,-0.13916,19.52,9
204,-1.3622835,2.9703906,0.36092362,-0.20888,20.24,9
204,-1.8242489,3.977683,0.6613758,0.34804,7.12,10
204,-0.38671532,0.8432133,-0.19772422,-0.27832,8.5199995,5
204,-1.3116037,2.937045,0.22553073,-0.13916,19.0,9
204,-1.332512,2.9838645,0.36092362,-0.20888,20.359999,9
204,-1.7843816,3.9957263,0.6613758,0.34804,6.8799996,10
204,-0.378264,0.8470382,-0.19772422,-0.27832,8.88,5
204,-1.2821681,2.950014,0.22553073,-0.13916,18.0,9
204,-1.3026072,2.9970403,0.36092362,0.27832,19.76,9
204,-1.7443358,4.01337,0.6613758,0.34804,6.24,10
204,-0.38831452,0.91845024,-0.17117025,-0.27832,32.239998,5
204,-1.2526044,2.962688,0.22553073,-0.13916,16.64,9
204,-1.2771747,3.0208025,0.22995462,-0.20888,18.64,9
204,-1.7041156,4.0306125,0.6613758,0.34804,5.52,10
204,-1.2469034,3.033423,0.22995462,-0.20888,17.0,9
204,-2.478555,6.029742,1.2537872,-0.90468,17.64,255
204,-2.5377102,6.1736526,-0.60236603,-0.13916,7.64,255
204,-1.2165074,3.0457401,0.22995462,-0.20888,15.12,9
204,-0.9544661,2.4608319,0.2915163,0.27832,25.88,9
204,-1.2044495,3.1053464,0.36786708,0.27832,12.0,9
204,-0.86506486,2.3698556,0.17688546,-0.13916,6.52,9
